"Data Source","World Development Indicators",

"Last Updated Date","2021-02-17",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"French Polynesia","PYF","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","992651.25229564","1050847.35812068","968220.012920646","1076742.6488359","1013705.47358173","995931.825910675","1077561.12115543","991782.698277609","1032526.57863881","1177297.23084681","1082816.81589234","1134340.67810165","1121983.38466377","1195493.95587654","1205140.51307978","1174963.04018891","1237342.64931973","1321146.70367889","1352936.6536121","1386348.8879471","1421861.5438323","1500692.1992993","1566178.29816061","1564507.95955371","1574723.3411606","1575723.54708487","1621932.20054387","1608741.43804676","1584380.29323687","1570549.24952264","1550361.81705958","1525279.63814647","1523129.04950059","1584704.60083776","1615643.24607888","1649098.07413809","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","228291.019811391","228495.738400319","235025.821304144","229138.015612827","247231.667575851","231337.455631116","246987.455804597","244599.198030888","244086.352348312","237226.762462555","252928.291536885","261468.642231283","253859.86814002","251851.517628618","252058.022449663","253077.978911029","252120.182032555","241932.38182954","239905.363519949","237462.54316994","",
"Romania","ROU","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10672.7032560912","9375.06889110569","8630.75971590071","8774.64471728152","9132.92643873829","9721.87775934601","10130.9279577474","9667.46531365775","9490.85773958935","9469.9635636106","9715.6120729292","10366.2349081442","11159.8603179605","11503.8031779069","12776.0217955199","13455.2597751796","14621.9217354542","15912.9859902192","17686.3623914353","16850.3311184144","16289.4256598958","16681.7636386955","17098.1304998221","17808.9004870121","18520.8191741023","19157.7037019692","20174.0896111092","21777.8110192885","22886.3356073898","23979.5699066941","",
"Russian Federation","RUS","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","508003.353401568","491936.037406602","465771.129698679","397703.707151181","363422.914835033","317850.443300019","304746.186533854","293729.67941919","298334.511272445","282990.819972827","302034.675374787","333638.732055154","352144.728485465","370395.498179399","399241.770686187","429713.868895527","458962.799600066","498226.814479477","541501.602886976","569909.935969718","525298.81613136","548690.868461554","571838.632098546","593849.591011975","602988.721347131","596685.936735093","583654.981853315","583714.797512133","593692.755356939","608799.800432915","617388.329662808","",
"Rwanda","RWA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","282263.101201365","264479.967940666","289188.364768569","256381.332580025","220249.94351816","230496.994600021","240255.376449153","249421.453153913","258677.031570093","278213.146496613","285952.698994197","280875.181191562","273436.28340158","274628.288525429","270261.97027843","256480.085619389","296887.212685093","293098.002925181","309450.40083585","334643.565243653","352253.946004676","359141.663637259","353982.047295292","362881.129706423","335020.083351453","335883.36382461","337942.648529962","321106.24241049","320961.801486316","312520.554024573","304524.415204285","305456.259607125","341812.117449022","336083.523849983","176432.705536364","242657.653369017","265550.516396931","283171.696090018","284221.64555304","275301.637037319","282084.696876519","294958.812589629","326108.512340009","328223.344167534","347656.431800661","373390.239943259","398682.698654269","418453.276271957","452910.452101909","468506.977062734","490018.863793609","515962.811261","546928.920484587","558870.829075924","578771.495091637","614214.565112664","634167.830880557","642206.364994658","679108.797401775","724011.736801049","",
"South Asia","SAS","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Saudi Arabia","SAU","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","53447.3260839062","54528.0776241878","83002.1434633252","95695.2126584723","112259.238079161","132768.888919076","146820.293273826","127134.087483465","142429.962759603","145010.709595039","130461.293043485","138164.720907635","137636.787508824","131870.742885517","98093.2192027002","77335.1888053395","69469.247093754","59320.6527003208","66015.2355050488","58856.9323534361","63814.3119888293","61076.9396581926","67897.1473771379","75578.1214901178","76272.6537257525","73196.9880511862","71782.7366162326","70297.3623809758","70653.8597093378","70059.694349069","70716.1091154769","66669.0528920598","68820.1017757346","66259.1924986485","62611.5389438524","67630.2169561625","70878.7991426299","72681.9448655215","72628.4353268058","71954.2754807222","74372.4424934476","70812.013137054","72234.5611867931","77077.1451535759","78774.8887839519","78485.6132575354","79077.5790475597","80246.640023067","79764.2539653493","77602.2796427757","78074.0421536117","77033.115007349","",
"Sudan","SDN","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","375.907844402951","366.195784431951","381.154385274378","360.346047575235","346.584528950167","359.828204858725","337.221233919002","332.285411574209","329.041594075682","323.888588963369","332.974960844106","330.346207734784","304.194960365705","296.816804935876","320.545267137025","359.184366439047","405.568327164333","416.79247884896","379.175465606335","348.179600574006","341.65967388235","354.688227254436","363.127459935656","358.312585042589","329.512038484464","299.501705992269","306.76229026207","340.969565545083","331.054687580201","351.452816218326","323.780161264651","339.21648358147","352.289972398406","358.92311167977","353.152115606741","364.553937430917","375.946614867884","404.597462133063","410.680066140398","411.945890594348","426.125608371458","441.372183140791","456.811620172167","478.57912894466","483.464039211336","505.389208409371","541.017645302111","586.939774450434","615.74757948844","619.000156245461","601.150281850129","682.687893191685","748.544577393305","762.91757648179","764.689920954835","783.1257012643","800.497848795305","815.026517273887","777.292067255045","739.529792397389","",
"Senegal","SEN","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","701450.820326736","703039.514330603","683108.056850156","676888.109143545","683815.33241368","673614.121784141","673514.670111205","646488.096393435","667563.449670283","605817.583592096","638504.503823526","618710.732957527","638506.777232758","585029.059448277","592263.843519485","619756.415802135","658019.267301877","625023.698425148","586151.353336556","611926.194448356","576396.80001344","589024.382642597","617024.881564064","566908.715299317","570543.569163894","571620.447900939","571803.690479573","588556.257785231","567659.866285594","572712.390568029","552004.321490917","549382.932645443","539878.753459283","531168.359439196","516369.492113762","529721.82360425","526878.527074527","530365.212980089","548617.72578156","569967.140052768","574451.740453456","586497.93088035","576125.087159786","599599.467597821","619026.6471127","637322.375392647","636249.50167225","650256.99943014","658731.452678413","654502.923255326","659479.711815953","650839.443389112","665350.491594868","665243.771565516","689610.194366299","713204.324270487","737537.365782089","770292.156189668","796951.469040693","816205.310792027","",
"Singapore","SGP","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","4962.46355685131","5189.73214285714","5429.3223631585","5825.34818941504","5501.73761946134","5790.34395039483","6223.11827956989","6848.60436893204","7642.09741550696","8569.35128518972","9613.46478946564","10610.4879549434","11802.6853744657","12812.4031007752","13371.8270696923","13702.6871740476","14524.7023939301","15306.4550810648","16298.5214140041","17631.718061674","19169.9893742401","20246.2852890141","20753.1477827412","22237.800631914","23740.0268865513","23559.9463003256","23898.8970769814","26084.2175747417","28295.0260496088","30267.6548952012","31972.3267649711","33153.8590844325","34308.808808499","37286.2475633558","40145.0052763225","41748.120162088","43080.2919548948","45123.8106678595","42659.0561805535","44741.8776206368","47948.4404602214","46173.4523727819","47545.0616027491","50439.8970940691","54703.739010393","57365.0616232223","60604.3352459976","63376.1198134768","61214.3746864278","59467.6007749661","66909.5591415895","69682.1452217032","71026.9693551189","73266.6847188508","75169.533234218","76502.9714533075","77966.1736352526","81275.2204863181","83675.6004423734","83330.1920253792","",
"Solomon Islands","SLB","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","17176.6155127393","16310.9353308532","15516.5207935175","15607.3837499362","15151.1113987369","14236.2290795752","13796.5908398096","14539.6869662216","14316.6131022606","14518.3201878182","14429.274111317","14870.0043643619","16291.1559266049","16468.1417597436","17304.1190330994","18520.3225330591","18296.5607012283","17628.9937605099","17369.1363807388","16815.8252528724","14028.498037125","12567.6976204404","11893.9352183579","12341.812503775","12832.0600864921","13215.0715656774","13536.2664682234","13821.4950460446","14297.9179910998","14327.0035191515","15187.7104010336","15881.1938964509","15753.5823214594","16149.8945452318","15882.0192853091","15678.5239372726","16163.0642018478","16582.342564438","16792.3193098652","16562.5844439501","",
"Sierra Leone","SLE","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","999398.341283964","1002457.27079537","1032006.82347268","1033076.00179986","1084351.96230379","1142956.55853815","1142634.36481268","1123141.13054311","1125366.36175218","1198940.90344062","1277841.28484519","1296699.23783124","1282640.24548211","1285260.50373729","1303065.98484787","1297314.35162656","1264247.85469698","1237743.64016744","1240020.63400866","1267540.88381967","1299523.54455297","1307786.39426738","1340878.8497445","1283789.16727696","1304737.84151627","1203686.53234913","1183913.82370551","1231341.10923236","1111546.39937026","1093919.60136272","1113470.89263251","1132085.95132754","917040.855123278","933676.258669236","919568.685488222","847149.072028368","860265.817246223","805479.734371385","811216.144122892","780745.021690229","810492.20919471","731999.273906664","885924.520084112","924618.476467342","943376.782423821","948920.032099198","957849.401851392","1007317.17958346","1036774.56969419","1046098.4004423","1077481.446027","1119762.25118996","1261067.44259771","1488729.67804393","1522592.32042267","1182867.71076731","1227634.87507842","1252067.75624961","1267835.39259471","1309746.88396518","",
"El Salvador","SLV","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","2601.45807328642","2709.34941971057","2777.86028862259","2790.14592263933","2810.53291265475","2818.38590139886","2851.82131956245","2950.18147893253","3017.94391410123","3103.82604356379","3121.95806128283","3207.93311384291","3353.61857718717","3461.73390534116","3254.92538006351","2821.73423787053","2486.09952709699","2294.47280749814","2296.87931264028","2296.00218288514","2279.38148209253","2253.78279688551","2280.70664026477","2293.77071451695","2285.85986061235","2364.71139932993","2367.64831629228","2499.1345420131","2608.84773763737","2696.11526165699","2790.32247805849","2782.81253679741","2841.90932783691","2891.43416471692","2930.10999776555","2941.41965877347","2947.66575232082","2976.62153295396","3007.0137403974","3018.83174349999","3086.05393512326","3205.63073751205","3251.14992114068","3320.61703614164","3237.65778248517","3291.8129813426","3402.71936479884","3483.14334755334","3545.02104189707","3589.04060409892","3657.57098200763","3732.4081601059","3797.28032745774","3869.82879242655","3941.87976762568","",
"San Marino","SMR","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38325.427302161","40760.0596125186","43949.1619082704","44388.6097152429","46274.9892132892","45820.7630878438","46950.4936629088","48445.0587422253","48970.1268585459","50202.0202020202","53121.7776003726","52211.3425773806","46242.2118380062","43132.9853661661","39006.9801964562","35757.6701448373","34989.094707093","34326.8180162681","34827.8546422593","35437.3042019678","35473.9526766877","35818.3742128033","","",
"Somalia","SOM","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","17745.3883914641","16811.8379343013","17625.1406511267","17736.0128017349","16293.3427270407","14988.7944561097","15961.4562851821","16468.6548364681","16372.328025545","15742.4335700016","16187.2543761656","16479.8223505753","18105.7186094563","17586.4875177325","13897.8361558936","16925.3037245651","15192.2881308202","16692.3424664124","15469.1416708077","13727.8563388432","12376.5658774355","12615.5063492217","12936.6587704319","11785.4212626621","12211.5324660246","13139.7059152213","13402.609681704","13828.0711408596","13470.9262154555","13205.885395986","12844.5386849053","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","302631.378439069","321907.733393683","346076.186918161","358997.125299544","326343.811158054","347463.062504041","372003.361661256","396103.513069127","414364.145827516","452829.104358919","479309.961107515","505776.941427652","540533.780103146","573540.486260143","560114.315266063","566481.719101697","582598.178432449","581442.42657774","601179.626506044","594407.955261959","608144.817552485","631748.041531684","648464.005396491","681325.534141704","714120.108423716","",
"Sub-Saharan Africa (excluding high income)","SSA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Sudan","SSD","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3078.42369049389","3090.26467090902","3134.50347504576","2891.04598676513","1515.18042897878","1674.16124869098","1697.87345818992","1491.89087594994","","","","","",
"Sub-Saharan Africa","SSF","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Small states","SST","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12907.3572588166","12972.8933108168","13552.8544360602","13768.1527543792","14395.1089717537","15298.4110687094","15357.4209260373","16146.6164095372","16091.1517205304","16736.9905203631","17079.8574058269","17253.7074002681","17737.6940908025","18548.0208890456","18915.438584612","19335.2904503463","19705.0400021065","19906.763505348","19788.1676701095","",
"Suriname","SUR","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","6943.57069215399","7079.07489200404","7161.99434595543","7367.87057948318","7642.88691351741","8334.36047020043","9663.80348910721","10536.5528775344","11055.0351693977","11329.3569333745","11497.6224223688","11903.840214067","11874.9667516697","11757.0873993588","11909.9289829106","12326.2602945191","13459.1152041708","14844.3861570868","15804.0539614744","15677.5770455632","14269.913587389","15257.0641727439","14584.5587457094","13963.3394815933","13606.3958015783","13731.1682183349","13637.6565305727","12560.4735416778","13267.0726177598","13538.6350756478","12671.3312714411","12766.4273659896","12584.4272544442","11539.1037502219","11737.5298495285","11558.1666670439","11508.20357558","12004.5943654839","12129.1937595414","11816.9661352013","11922.5780559897","12276.5635557122","12472.3375664623","13102.9444314647","14051.3401393615","14513.6949631703","15177.3627922073","15769.3654498113","16234.080159034","16531.8009684332","17188.7225348972","17988.4412073015","18265.2282599257","18593.2632309815","18439.1933169221","17623.619298346","16474.2079333242","16599.4450491761","16864.9639662006","16753.7321776584","",
"Slovak Republic","SVK","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5995.8339428194","6086.55635686594","6438.83683969436","6795.17601551213","7229.68994638551","7643.9835780752","7944.89674086859","7928.38666276255","8031.73926275628","8308.26584855138","8686.07948205215","9169.76782185643","9655.79474636467","10294.3329250427","11168.1354775143","12374.2599944703","13052.9125620697","12324.3725036694","13035.8140737482","13389.6968055626","13620.4652766053","13696.5245272235","14044.6941663872","14706.9488722024","15001.2556165779","15433.8171271238","15993.2934577202","16341.9536188826","",
"Slovenia","SVN","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12269.211540011","11170.1500778472","10575.3494368639","10901.9995521517","11496.0946355337","11965.6771892865","12356.6634885962","12998.1142583219","13453.6828033905","14161.0039106526","14637.6459645286","15084.6977500678","15594.1710578432","16046.1208989379","16734.8774068458","17340.4023246491","18278.4283769535","19445.2481069033","20095.940466508","18411.8364303228","18578.0532202015","18699.1864453346","18167.4367416422","17956.05482261","18434.9668764973","18828.2322872785","19414.9852642222","20332.3993364267","21147.0586249828","21673.6002751029","",
"Sweden","SWE","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","139388.790159494","146615.567450949","152019.238154737","159218.777872285","168813.395569504","173621.639614821","175573.128732727","180094.79476879","185601.542919462","193533.62430711","205711.413598322","206230.700907125","210328.342710809","218297.540703945","224626.389851415","229447.440975134","231033.469159307","226539.574430955","229837.387480955","238142.900532189","241700.120004366","242508.454116296","245396.18508148","249947.094338562","260282.069979326","265466.300839267","271977.585563576","280162.880915058","286014.812560059","291655.571717954","291595.02642591","286295.242576771","281323.35248447","273916.647483455","282665.423036428","292251.36822629","296395.271212594","305321.283074887","318309.487746772","331570.193931411","346816.636269911","350900.408724859","357444.259121443","364342.327038079","378651.166043682","387921.48730859","403732.061157392","414531.904576386","409461.890961651","388369.433183686","407992.492316695","417861.783833214","412341.819955808","413718.979219466","420521.528736782","434777.949923596","438239.418487295","443477.02625392","446903.229750254","447688.303082032","",
"Eswatini","SWZ","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","9453.74524930841","10444.8606571962","10696.718441971","11326.3671505592","11626.2973208815","12845.4749551287","12187.051759216","11924.7563220982","11697.6198444514","11668.0392036107","12684.4127323265","14051.0735066899","13732.1002650001","13421.8887772862","13760.9493823668","13795.7291011043","14962.9884120261","16575.0597089091","17090.1927968073","18698.8825395394","21971.0438705284","21753.5258723289","21892.604784583","22045.923312448","22079.8580903903","22665.3624515963","23071.5071686332","23344.968580877","23549.7542651528","23898.6070929919","24045.2888550727","24102.9575506926","25024.1405060943","25900","26747.4830602775","28233.9011371278","29766.4901379414","30891.1588909818","30928.6449290201","31189.247796858","32148.4334222045","32650.2679024507","34179.2044384817","35252.6607896846","35308.7734390482","35791.8147283985","35862.8986592267","36239.3558407935","36725.3393135485","37158.9630965135","",
"Sint Maarten (Dutch part)","SXM","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45336.7720077107","47037.5851538642","50115.1487961717","49044.4572748268","47015.5981096512","46392.4638450312","45210.3850611719","44135.9470089319","40956.1203078819","38177.7410856853","","",
"Seychelles","SYC","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","18530.9832134293","17137.6017160577","18092.2505789928","19425.8300867717","20066.6529942576","19361.4568421053","21509.0884823097","21092.7070184929","22143.2980013298","21622.7518380598","22998.6828358209","26110.9589542006","27097.2228667297","29102.3992828517","28949.805823567","29187.0471564461","33258.1746661378","30552.0603372932","36797.5526950925","42245.1488370609","40082.6875958331","36345.1393769033","35728.0160837098","35159.9129556229","36529.1252684766","40265.3730611244","39944.3931639554","39970.2754784741","41970.5141444259","46392.7190712334","49395.332844174","50087.248541291","53428.4739199864","55569.1735983281","53675.2442557779","52455.2002549665","54233.1274454637","60011.8935837246","63795.0219415062","63725.207063798","64115.3295287868","62604.3792024827","61455.7087060903","58495.8927773281","57039.3404061837","61888.766323107","66315.8829787234","72854.0684204956","69713.4182805097","68672.8218286788","70758.6053247187","78372.8456902368","78586.283591724","81791.0515959043","84156.3655469083","86364.1165073486","89104.6832916125","91872.4403451478","94415.5970318927","98552.4701664533","",
"Syrian Arab Republic","SYR","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","23015.1607561104","24706.8146566549","29796.4550555829","26357.4483886255","27883.4984893284","27607.286953599","24666.015281873","25830.86957885","25913.2277883912","29757.9675708677","27671.5408025867","29395.6441146109","35513.4609414717","31381.7720778687","37641.2234660781","43482.8013642768","46646.3656281696","44532.5724888902","46817.0712888917","46890.5416030486","50715.7528115704","53604.4829101863","52816.2725345292","51692.021760673","47880.8709839038","49112.1931624644","45174.523984867","44591.3216984078","48963.0805547641","43243.395904985","45179.740267107","47344.9707504276","52206.0150611977","53382.0522220597","55879.7206059492","57465.6394287488","58332.4517955704","57734.342533625","59723.3606958029","56110.4559545922","56255.3501196282","57925.5936861471","60201.1542888369","59412.7441902236","62042.2830378916","63974.9796200418","64713.3615275054","65583.8187096311","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22000.1977409593","21345.6525568015","21161.1535895936","22589.598853308","24717.8729451029","26091.083902175","25060.2344341392","26079.880120398","27090.1977174753","",
"Chad","TCD","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","290329.362851724","288735.190931287","298279.223711376","287761.337453653","275096.15502493","271490.226028271","261635.145627959","258834.743749682","252899.567121092","265072.966972855","264429.414557674","252757.101236679","249694.136965764","223345.067938214","229033.315232976","244256.808184976","246439.976420605","247085.195222464","241272.953025287","185879.186184146","171091.049678475","169186.947871045","174254.421403928","196813.255555664","195772.028244551","231985.903857223","216076.281420308","204463.338313461","228651.521425584","232165.866517028","215401.666657723","226426.813769971","236862.956436215","193350.643837632","206131.657280956","201860.881893313","199478.068149456","203662.713432264","210348.059600147","201557.914026832","192561.16397352","207022.391214341","216104.825421408","238538.48820493","306941.694023082","347234.865325896","337437.945404492","336851.680796789","335787.742753041","338551.005268359","371817.188350266","359816.867736069","378792.076497389","387188.754309242","400481.00937684","398515.552610645","362023.617352575","340560.045756835","338261.280556846","338971.147571474","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Togo","TGO","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","162225.974238922","180029.885428926","185059.441590372","192048.239968415","215481.832331535","242015.510066704","255024.817567407","257246.672923699","257626.596054234","273023.858871362","269249.214053822","260608.747287352","272753.445350983","276363.672149924","283170.109344427","283603.635457715","271701.249938997","284374.093810835","308695.424975402","285386.982235694","317596.56956503","297080.526427487","276288.174847883","251716.390171944","256067.518592067","260975.029604557","256440.103057506","249678.495937577","258393.888246638","261494.907997022","254240.440692885","246665.273679055","231869.5884721","192804.190885551","216764.784852556","227926.511307432","241078.078989516","267308.80595887","252902.159852484","251154.430860873","241902.265493353","237237.946678039","239943.152157453","249649.619867337","241006.656100499","223869.849099372","223771.794658226","215259.919204224","218000.072327737","223910.72552707","231247.310866831","239542.549109354","248515.642680696","256845.961182339","265067.497226463","273203.036176469","281217.509779024","286284.690370495","293143.420524588","301409.265554171","",
"Thailand","THA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","13777.3702041964","14090.8044330914","14708.7718594221","15415.8184147724","15981.291725713","16777.3105736604","18093.8508036047","19077.0153284609","20026.1641458672","20721.1747690826","22423.210165908","22852.5538758797","23162.0262608983","24833.0020192939","25254.9205664146","25837.5227352669","27562.9536952659","29574.7772796158","31896.2778212797","32893.5560431616","33884.9880859886","35179.7324184356","36363.1759362838","37691.2848494768","39141.0151211272","40226.2166893239","41688.484977018","44839.4010285975","49922.5985197714","55124.0365154169","60428.1917864197","64826.9358361552","69365.9368185177","74411.9423276579","79629.0204635838","85238.0588355202","89062.83775673","85590.6910268189","78108.6296145352","80744.5647509314","83465.6311962253","85543.3550024775","90052.4460415676","95807.5885083944","101135.360574309","104692.586111979","109231.697134418","114525.555691695","115890.935868317","114512.501480741","122514.957505487","122952.576085132","131240.486516612","134157.369499265","134895.606625079","138564.734892751","142782.774483502","148076.578917414","153737.158520034","156911.837376095","",
"Tajikistan","TJK","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","955.078736010359","956.977913842117","914.912607385381","1009.3368370475","916.479296386669","887.887877960882","807.006330742895","562.367391949905","462.505294266459","358.489211534015","309.313524643484","253.847254183005","254.329958970464","263.887989291547","269.524521047816","287.419882532184","309.864172155695","337.656559564715","367.991011912014","398.786276214133","417.331792089371","438.146967311498","462.78293824207","489.191781334909","497.550942984782","518.543296657515","544.610841687767","572.199785773289","600.442146666983","625.71910760826","647.528089568665","675.293871043364","709.001158523594","742.320415144233","775.601978238858","",
"Turkmenistan","TKM","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","3613.81566339068","3912.77242160969","3650.18430684007","4810.19289803627","4461.25274960183","3685.93940833003","3637.73905832493","2932.15548484582","2661.06856223893","2786.70655459112","2430.60152703166","2568.75036677415","2957.31129936735","3084.51763931665","3184.69090066942","3161.07579059025","3232.33642836385","3359.57648518593","3756.53623844972","4120.68470797647","4519.99233697751","5115.49896905587","5349.30923886282","5750.4357100833","6485.00824783512","7076.53450141423","7655.23853625585","8289.33269280585","8671.16199038792","9050.88369326494","9479.64983746026","9906.95606562263","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Timor-Leste","TLS","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","940.948996230068","1074.30588073421","978.986316156819","932.937109601017","912.782168407428","918.369567948067","862.207604640546","932.097411018225","1019.03942559959","1101.17483665758","1184.1305578392","1230.77893295698","1282.03759243209","1286.16138975717","1319.32564157806","1332.78294276863","1351.65867293043","1271.19824397291","1233.28827450448","1435.72927162929","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tonga","TON","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","5031.28430235079","5256.7745899006","5355.95172657467","5445.6312756802","5796.10660354514","5906.82807198379","6068.1573473539","5936.96743476893","5943.77855434902","5808.93137734233","6170.0833335786","6175.71059433603","6395.96856558434","6699.96970931386","7176.56393264983","7283.59976317348","7346.30869704716","7494.89962074367","7737.14429330543","7765.80588529493","8014.89130545148","8358.05174607663","8502.27535169547","8245.23438903191","8195.73361082206","8119.10113464299","8071.66921749642","8389.82095009625","7914.50380209837","7970.73067528321","8549.05563816844","8688.63895188686","8798.76287241569","9042.13287405472","9170.51726019786","9739.09604184589","9977.33386929155","9890.99683130324","9839.92956533389","",
"South Asia (IDA & IBRD)","TSA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Trinidad and Tobago","TTO","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","29664.9292546377","33170.3265823773","33513.3415152973","34895.5202238695","37114.2798636319","36997.8076637479","38185.4645586109","38711.9669775737","40487.5496866165","41309.4987883222","42399.4243620155","42375.1986258077","44250.7444010909","44348.1854287694","45367.6913798386","45380.4732888623","47619.6406253376","51258.1163631275","55624.4966333586","56813.3268127572","61785.6060558973","63602.8707203615","64956.1588657404","57341.3097924796","53248.1275851239","50391.0218333637","48199.2474469305","45570.7447807605","43434.9930894546","42765.3980413461","43117.1913747415","44170.2680735463","48330.3063921797","47739.2887354296","49208.6201101223","50892.8099186733","54378.5428639361","58362.6653374058","63011.9987001613","67948.0701113113","72452.8296898638","75207.2086893063","80821.4733172932","92035.6028822984","98846.9865276412","104467.794573398","117715.83549638","122757.202142075","126342.224425099","120200.406531762","123520.074961582","122416.265123359","123174.528578981","125093.890817759","123166.062559915","124680.733371864","116216.596833251","112995.711205775","112249.380872003","111834.649200615","",
